,Province/State,country,latest_hosp_beds_per_1000,latest_doctors_per_1000,GDP_per_capita,SPAR_index,IVDI_score,city_pop,effective_dist,geo_dist,ann_pass_flux,connected_airports,1/10/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,12/08/19,12/11/19,12/12/19,12/15/19,12/17/19,12/18/19,12/19/19,12/20/19,12/21/19,12/22/19,12/23/19,12/24/19,12/25/19,12/26/19,12/27/19,12/28/19,12/29/19,12/30/19,12/31/19,2/1/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/2/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,3/1/20,3/2/20,3/3/20,3/4/20,Lat,Long,12/09/19,12/10/19,12/13/19,12/14/19,12/16/19,01/01/20,01/02/20,01/03/20,01/04/20,01/05/20,01/06/20,01/07/20,01/08/20,01/09/20,01/11/20,01/12/20,01/13/20,01/14/20,01/15/20,01/16/20,01/17/20,01/18/20,01/19/20,01/20/20,01/21/20
123,"Sacramento County, CA",United States,2.8999999999999995,2.5947999999999998,62794.5856522398,91.0,0.81974486875,1273.527289816937,13.413614958888887,10451.082398888891,5400498.888888889,30.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,38.47469999999999,-121.35420000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,"San Antonio, TX",United States,2.899999999999999,2.5947999999999998,62794.58565223982,91.0,0.81974486875,1799.7524864465663,15.124049070000002,12527.40985692308,6999737.0,43.84615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,29.424100000000006,-98.4936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,"San Benito, CA",United States,2.899999999999999,2.5947999999999998,62794.58565223982,91.0,0.81974486875,1519.0644678873416,13.582981937692304,10685.191486153846,7766228.615384615,37.26923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,36.5761,-120.98759999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,"San Diego County, CA",United States,2.899999999999999,2.5947999999999998,62794.58565223982,91.0,0.81974486875,1956.8437491848633,13.778637462499999,11054.641716666667,9771686.958333334,46.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,32.71569999999999,-117.16110000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"San Mateo, CA",United States,2.8999999999999995,2.5947999999999998,62794.5856522398,91.0,0.81974486875,1306.9565552107206,13.431167132499997,10506.19653125,6028909.9375,32.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,37.562999999999995,-122.32550000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,"Santa Clara, CA",United States,2.8999999999999995,2.5947999999999998,62794.58565223981,91.0,0.81974486875,1404.5962232535442,13.352811110999998,10593.249609,9085744.6,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,9.0,11.0,11.0,37.35410000000001,-121.95520000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,"Sarasota, FL",United States,2.899999999999999,2.5947999999999998,62794.58565223983,91.0,0.81974486875,1444.7565200678705,14.933161685263158,13328.499691052633,4498922.105263158,39.23684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.336400000000015,-82.53070000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Shaanxi,China,4.200000000000001,1.7854999999999996,18236.612981649807,94.30769230769229,0.6762940895,1137.3960987015314,5.82698878307143,689.1846399214284,3067888.8214285714,28.464285714285715,0.0,0.0,3.0,5.0,15.0,22.0,35.0,46.0,56.0,63.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,213.0,219.0,225.0,229.0,230.0,232.0,236.0,240.0,240.0,242.0,116.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,128.0,142.0,165.0,173.0,184.0,195.0,208.0,245.0,245.0,245.0,245.0,35.19169999999998,108.87010000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Shandong,China,4.200000000000001,1.7854999999999996,18236.612981649807,94.30769230769232,0.6762940895000003,1410.8477349716757,5.92612188565,709.9086813899999,5394360.575,40.025,0.0,2.0,6.0,15.0,27.0,46.0,75.0,95.0,130.0,158.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,466.0,487.0,497.0,509.0,523.0,532.0,537.0,541.0,543.0,544.0,230.0,546.0,749.0,750.0,754.0,755.0,756.0,756.0,756.0,756.0,756.0,259.0,275.0,307.0,347.0,386.0,416.0,444.0,758.0,758.0,758.0,758.0,36.3427,118.14979999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Shanghai,China,4.200000000000001,1.7854999999999996,18236.612981649807,94.30769230769232,0.6762940895000003,1555.765015753755,5.472325297842106,589.343259963158,5099319.842105263,36.473684210526315,1.0,9.0,16.0,20.0,33.0,40.0,53.0,66.0,96.0,112.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,299.0,303.0,311.0,315.0,318.0,326.0,328.0,333.0,333.0,333.0,182.0,334.0,334.0,335.0,335.0,335.0,336.0,337.0,337.0,337.0,337.0,203.0,219.0,243.0,257.0,277.0,286.0,293.0,337.0,337.0,338.0,338.0,31.201999999999998,121.4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Shanxi,China,4.200000000000001,1.7854999999999999,18236.612981649807,94.30769230769232,0.6762940895000003,1395.04865543389,6.043896758111114,817.1152539055553,6152826.722222222,43.44444444444444,1.0,1.0,1.0,1.0,6.0,9.0,13.0,27.0,27.0,35.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,119.0,124.0,126.0,126.0,127.0,128.0,129.0,130.0,131.0,131.0,66.0,132.0,132.0,132.0,132.0,133.0,133.0,133.0,133.0,133.0,133.0,74.0,81.0,81.0,96.0,104.0,115.0,119.0,133.0,133.0,133.0,133.0,37.577700000000014,112.29220000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Sichuan,China,4.2,1.7855000000000003,18236.6129816498,94.30769230769228,0.6762940894999999,1538.3538150983209,6.235510551125001,1016.266066475,4649676.5,30.875,0.0,5.0,8.0,15.0,28.0,44.0,69.0,90.0,108.0,142.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,405.0,417.0,436.0,451.0,463.0,470.0,481.0,495.0,508.0,514.0,231.0,520.0,525.0,526.0,526.0,527.0,529.0,531.0,534.0,538.0,538.0,254.0,282.0,301.0,321.0,344.0,364.0,386.0,538.0,538.0,538.0,538.0,30.617099999999997,102.71029999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,"Snohomish County, WA",United States,2.899999999999999,2.5947999999999998,62794.58565223982,91.0,0.81974486875,1742.7712501984126,12.560520983083334,9644.247048749998,3017027.7083333335,22.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,8.0,48.03300000000001,-121.83390000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,"Sonoma County, CA",United States,2.8999999999999995,2.5947999999999998,62794.5856522398,91.0,0.81974486875,1216.5690249076904,13.43846185,10404.971338750001,6016842.9375,33.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38.578,-122.98879999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,South Australia,Australia,3.8,3.5874,51663.3650948449,89.76923076923076,0.8179957652500001,1320.783,11.56611922,7741.497823000001,4557817.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,-34.9285,138.6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Taiwan,"Taiwan, Province of China",2.8999999999999995,2.5947999999999998,34438.39850000646,91.0,0.6450089385000001,1431.9519652227639,6.364001664071429,943.1230346,4093108.5,33.32142857142857,0.0,1.0,1.0,3.0,3.0,4.0,5.0,8.0,8.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,22.0,22.0,23.0,10.0,24.0,26.0,26.0,28.0,30.0,31.0,32.0,32.0,34.0,39.0,10.0,11.0,11.0,16.0,16.0,17.0,18.0,40.0,41.0,42.0,42.0,23.699999999999992,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Tasmania,Australia,3.7999999999999994,3.5874,51663.3650948449,89.76923076923076,0.8179957652500001,3827.922666666667,11.660840983333332,8418.602001000001,6893366.166666667,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-41.4545,145.9707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,"Tempe, AZ",United States,2.8999999999999995,2.5947999999999998,62794.5856522398,91.0,0.81974486875,1926.9571822530863,14.071941071111112,11308.06647,7510118.833333333,43.888888888888886,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.4255,-111.94000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Tianjin,China,4.200000000000001,1.7854999999999996,18236.612981649807,94.3076923076923,0.6762940895000001,1610.1427775900863,5.811432263866667,933.5437529333333,6768894.333333333,47.46666666666667,0.0,4.0,4.0,8.0,10.0,14.0,23.0,24.0,27.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,95.0,106.0,112.0,119.0,120.0,122.0,124.0,125.0,128.0,130.0,48.0,131.0,132.0,135.0,135.0,135.0,135.0,135.0,136.0,136.0,136.0,60.0,67.0,69.0,79.0,81.0,88.0,91.0,136.0,136.0,136.0,136.0,39.3054,117.32300000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Tibet,China,4.2,1.7855,18236.6129816498,94.30769230769229,0.6762940894999999,765.9554,6.611693532000001,2245.085184,1476307.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.6927,88.0924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,"Toronto, ON",Canada,2.700000000000001,2.6101999999999994,48130.255972504274,99.46153846153851,0.8893884466249999,1516.216844317232,13.746974812655502,11708.286730358852,3826276.019138756,37.24760765550239,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0,17.0,19.0,19.0,43.65319999999998,-79.3832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,"Travis, CA (From Diamond Princess)",United States,2.8999999999999995,2.5947999999999998,62794.5856522398,91.0,0.81974486875,1273.527289816937,13.413614958888887,10451.082398888891,5400498.888888889,30.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2721,-121.93989999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,"Umatilla, OR",United States,2.899999999999999,2.5947999999999998,62794.58565223982,91.0,0.81974486875,1476.884333531746,13.1751322025,9818.80249375,2318496.0833333335,18.791666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,45.774999999999984,-118.76060000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Unassigned Location (From Diamond Princess),United States,2.899999999999999,2.5947999999999998,62794.58565223983,91.0,0.81974486875,7594.105000664323,11.030660730315788,2287.4987698421046,5810211.736842105,20.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,42.0,42.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,45.0,45.0,45.0,35.4437,139.63799999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Victoria,Australia,3.8,3.5874,51663.3650948449,89.76923076923076,0.8179957652500001,3501.787375,11.894677117499999,8366.74303175,5738595.125,15.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,9.0,9.0,10.0,-37.8136,144.9631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,"Wake County, NC",United States,2.899999999999999,2.5947999999999998,62794.58565223983,91.0,0.81974486875,1364.9282180188698,14.896349248780718,12453.901454650286,3822454.764650284,30.13468809073724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.80319999999998,-78.5661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,"Washington County, OR",United States,2.899999999999999,2.5947999999999998,62794.58565223981,91.0,0.81974486875,1689.387033549784,12.74912763881818,9695.015665,3217086.4545454546,22.954545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,45.547000000000004,-123.1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,"Westchester County, NY",United States,2.899999999999999,2.5947999999999998,62794.58565223983,91.0,0.81974486875,2011.1992142467932,14.075728355652176,11919.009779130434,7824701.782608695,57.130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,41.121999999999986,-73.79490000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Western Australia,Australia,3.8,3.5874,51663.3650948449,89.76923076923076,0.8179957652500001,2036.118,10.81006227,6979.038998999999,8488371.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,-31.9505,115.8605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Xinjiang,China,4.2,1.7855,18236.6129816498,94.30769230769229,0.6762940894999999,848.4544107142856,5.4702084725,3001.1806262500004,2552818.25,17.875,1.0,0.0,2.0,2.0,3.0,4.0,5.0,10.0,13.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,49.0,55.0,59.0,63.0,65.0,70.0,71.0,75.0,76.0,76.0,21.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,24.0,29.0,32.0,36.0,39.0,42.0,45.0,76.0,76.0,76.0,76.0,41.1129,85.2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Yunnan,China,4.2,1.7855,18236.6129816498,94.30769230769228,0.6762940894999999,1153.9560680482068,5.530421975888888,1497.3114186666667,2889152.722222222,17.61111111111111,0.0,1.0,2.0,5.0,11.0,16.0,26.0,44.0,55.0,70.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,149.0,153.0,154.0,156.0,162.0,168.0,171.0,171.0,172.0,172.0,105.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,117.0,122.0,128.0,133.0,138.0,138.0,141.0,174.0,174.0,174.0,174.0,24.973999999999997,101.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Zhejiang,China,4.200000000000002,1.7854999999999996,18236.61298164981,94.30769230769232,0.6762940895000003,1504.8049966310389,5.689055170227274,611.3216544636364,5948651.2727272725,41.02272727272727,1.0,10.0,27.0,43.0,62.0,104.0,128.0,173.0,296.0,428.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,1092.0,1117.0,1131.0,1145.0,1155.0,1162.0,1167.0,1171.0,1172.0,1174.0,661.0,1175.0,1203.0,1205.0,1205.0,1205.0,1205.0,1205.0,1205.0,1205.0,1205.0,724.0,829.0,895.0,954.0,1006.0,1048.0,1075.0,1205.0,1206.0,1213.0,1213.0,29.183199999999996,120.09340000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
